first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
73,3.65133958449063e-06,2.1514706274209867e-06,,2.9471590909090906,0.11070350596332003,0.04133904538371847,,0.12222689580752868,38.73705605718435,36.90021430565084,,39.86609855566183,47.27151271753763,49.477989323424,,46.8,50,50,50,50,-2.7284872824623676,-0.5220106765760022,,-3.200000000000003,,,,101325.0,,,,42.309267,,,,5338.788728742752,4.028825031473535
74,9.480894869879038e-06,9.580368733712336e-06,,8.717545454545464,0.13195536375543135,0.18108717691596357,,0.17888331460454826,32.588067405031694,34.50193209328718,,35.47255117998279,21.4606538187176,21.084813920801867,,21.3,20,20,20,20,1.4606538187175993,1.0848139208018672,,1.3000000000000007,,,,101325.0,,,,40.4104365,,,,684.9187858702959,9.649511611440602
75,1.0741718250266442e-05,1.090996123098852e-05,,10.887863636363631,0.15006043991461568,0.18615677802643607,,0.14858193069439815,31.87185716527261,33.17689481851644,,32.32485169536093,25.777712579868997,25.47290987141866,,26.0,25,25,25,25,0.7777125798689966,0.47290987141866125,,1.0,,,,101325.0,,,,39.7497975,,,,954.0322233312684,10.775032940229755
76,1.1281354359527764e-05,1.1423904222095447e-05,,11.94279545454545,0.16871573302820264,0.1855474788408989,,0.12616226500959313,31.972995631660957,32.50132546067903,,29.823779278200348,30.070880625098557,29.9231679785408,,30.5,30,30,30,30,0.07088062509855675,-0.0768320214592002,,0.5,,,,101325.0,,,,39.415425,,,,1262.952364985926,10.733412692051706
77,1.1178464511269915e-05,1.1336281637601505e-05,,11.078295454545447,0.15480159822506628,0.17080278842986235,,0.0905263763561422,31.599567256429495,32.18206943695961,,27.177752452072006,29.91831318381056,29.750636841778388,,30.8,30,30,30,30,-0.08168681618943907,-0.24936315822161248,,0.8000000000000007,,,,101325.0,,,,39.577545,,,,1476.610298803864,9.927802555059488
78,1.0331366927925898e-05,1.0232377675533498e-05,,7.369409090909089,0.13120369783439106,0.12669995014163543,,0.05549874932807314,32.172417856555846,31.97392028295144,,27.31771263748805,33.64287598449299,33.72400223704998,,35.6,35,35,35,35,-1.3571240155070114,-1.2759977629500199,,0.6000000000000014,,,,101325.0,,,,40.772166750000004,,,,2804.7541142401774,7.338640619035227
79,8.318999891330919e-06,7.503214232319606e-06,,3.1285227272727343,0.10655880016880447,0.08577845254821523,,0.02666497704945102,33.621092023540655,32.71822989062551,,30.151580558100402,37.13797088171507,37.8008577888563,,41.0,40,40,40,40,-2.86202911828493,-2.199142211143702,,1.0,,,,101325.0,,,,42.039742499999996,,,,5026.317199803643,3.6205837893639066
80,5.144937326980681e-06,3.579713636376789e-06,,2.663022727272728,0.10365241529261057,0.05862418032227346,,0.04208439485332255,36.83283486005075,35.77228816388259,,35.76993876565548,41.43919239693963,43.17544939882934,,44.9,45,45,45,45,-3.5608076030603684,-1.8245506011706567,,-0.10000000000000142,,,,101325.0,,,,42.18159750000001,,,,6267.070901113468,2.507462283306454
81,1.8646623966521991e-06,9.544725790074754e-07,,-1.4418409090909035,0.11450306611087804,0.03726340455182344,,0.11204702350608546,40.78178746035688,39.89387179083084,,43.853275264893774,47.03094241685425,49.596540128092414,,46.9,50,50,50,50,-2.969057583145748,-0.4034598719075859,,-3.1000000000000014,,,,101325.0,,,,42.549407249999994,,,,5553.476691931205,1.9165630708254984
82,9.49693374054288e-06,9.584914007642602e-06,,12.43022222222223,0.15922151483961017,0.22183776343028602,,0.28777227585671283,31.886306502014467,33.546974735329236,,34.09640476941739,21.563354184767487,21.220011107591915,,20.9,20,20,20,20,1.563354184767487,1.2200111075919153,,0.8999999999999986,,,,101325.0,,,,38.473102499999996,,,,482.3877723322122,9.577022639481
83,1.0898783153712234e-05,1.1025841307711456e-05,,16.081037037037035,0.22235498502907045,0.27872941757785374,,0.44417070486521676,31.589890278610554,32.54080419959145,,33.52189363472096,26.095315257967638,25.86803063653465,,25.6,25,25,25,25,1.0953152579676377,0.8680306365346517,,0.6000000000000014,,,,101325.0,,,,37.19032800000001,,,,461.5780551935182,11.204443493465869
84,1.1173745480295707e-05,1.1286225423000241e-05,,16.25274074074074,0.20873211057284488,0.22738926843464757,,0.22237039521017576,31.031417720924633,31.419686611320294,,29.710658412694457,30.29502013920351,30.184940433361938,,30.3,30,30,30,30,0.29502013920350834,0.18494043336193755,,0.3000000000000007,,,,101325.0,,,,37.11636075,,,,908.7844510072849,11.252401973754145
85,1.010013237408188e-05,9.963366612546701e-06,,12.57096296296297,0.16023618079016044,0.1516406622348461,,0.11541657671542578,31.509486107823736,31.247068361547218,,27.467365863368812,34.05549268051147,34.16065647660247,,35.1,35,35,35,35,-0.9445073194885296,-0.839343523397531,,0.10000000000000142,,,,101325.0,,,,38.503499999999995,,,,2093.658017971952,9.01932889332934
86,8.14106813581311e-06,7.321795346945562e-06,,5.4748148148148115,0.1139275507591063,0.09049968070021286,,0.03891152639292911,33.34838251728424,32.44133947998379,,26.82994296375378,37.337990057868616,37.99767686618692,,40.7,40,40,40,40,-2.662009942131384,-2.0023231338130785,,0.7000000000000028,,,,101325.0,,,,41.08627425,,,,4590.460588359176,4.297976677115875
87,4.67032483815635e-06,3.2924165518561094e-06,,5.224296296296297,0.1204322946130448,0.06506484460447058,,0.07438683051208451,36.97950437628312,35.86712647398515,,34.08254151911334,42.066917024887026,43.65451891900547,,43.8,45,45,45,45,-2.933082975112974,-1.3454810809945315,,-1.2000000000000028,,,,101325.0,,,,41.19874500000001,,,,4987.347700261899,3.281517113051639
88,1.9358277657945537e-06,9.660111372768036e-07,,2.2602962962962887,0.11024804680326662,0.036271764365904936,,0.08468710178938955,40.33613023094164,39.477875426249526,,39.53296493188821,46.811388999462324,49.48901098907848,,46.9,50,50,50,50,-3.1886110005376764,-0.51098901092152,,-3.1000000000000014,,,,101325.0,,,,42.23732625,,,,5963.50015516077,1.863958974779515
89,6.032364280590302e-07,2.155521414705672e-07,,-0.07881481481480714,0.09768042006029184,0.01825479552370572,,0.08471893851607122,42.41294633504328,41.86706757176892,,43.17157408794138,51.7466046395431,55.33527623570548,,49.2,55,55,55,55,-3.2533953604568993,0.3352762357054786,,-5.799999999999997,,,,101325.0,,,,43.0773105,,,,6956.613066041674,1.1319911951243042
90,1.2015224038100757e-05,1.207830410989942e-05,,13.493313953488386,0.09697243485856238,0.13557019190000597,,0.14689892801656146,26.332793550235834,29.85639777770608,,30.267357438934482,21.675757049451047,21.294421126303515,,20.8,20,20,20,20,1.6757570494510468,1.294421126303515,,0.8000000000000007,,,,101325.0,,,,39.574505249999994,,,,779.8562035545934,11.828005594684209
91,1.4562814695813931e-05,1.4726840085490465e-05,,14.645465116279068,0.11482297019418845,0.1477519175584964,,0.12959354333208148,25.661707125372942,28.40371308604416,,27.908880763734814,26.055162757095612,25.708721917503897,,25.3,25,25,25,25,1.0551627570956121,0.7087219175038975,,0.3000000000000007,,,,101325.0,,,,39.35969625,,,,1016.6029705662183,14.3505129483137
92,1.655002923724146e-05,1.6773709702802196e-05,,13.32180327868853,0.13361274891859137,0.15432812808793675,,0.15835745421808364,26.948799095582316,28.4733827064954,,31.954369859105455,30.399852489295533,30.18034292458535,,30.2,30,30,30,30,0.3998524892955331,0.18034292458535006,,0.1999999999999993,,,,101325.0,,,,40.47832424999999,,,,1282.6671714140564,16.820609089208286
93,1.6321195901714615e-05,1.6561389834188652e-05,,16.246104651162785,0.1312833773828723,0.15134270985220538,,0.1064681322931329,25.43590159878811,26.930489320030063,,23.536658298585166,30.25360154355288,30.02243440291438,,30.3,30,30,30,30,0.2536015435528789,0.02243440291438148,,0.3000000000000007,,,,101325.0,,,,38.997966000000005,,,,1425.0193253039013,15.764824424003189
94,1.6077814570108138e-05,1.611928521954236e-05,,12.179311475409838,0.12325965984449909,0.12472117575777154,,0.09677485669217768,26.3923136983531,26.511005908935115,,27.82364003505836,34.07866838046406,34.05362463537485,,35.0,35,35,35,35,-0.9213316195359411,-0.9463753646251476,,0.0,,,,101325.0,,,,40.575596250000004,,,,2530.3305774129626,14.893346617638946
95,1.3558187953242721e-05,1.2783496807816907e-05,,6.305508196721302,0.10118126314568712,0.08793436034910332,,0.042550036547686756,27.49817798585655,26.392789446894845,,26.888571717865513,37.452931321742405,37.868461527507435,,40.7,40,40,40,40,-2.5470686782575953,-2.131538472492565,,0.7000000000000028,,,,101325.0,,,,41.903967,,,,4846.688865190856,7.977774455618601
96,9.117632936210497e-06,6.991823269931437e-06,,4.426065573770507,0.09654505653836969,0.061311806731359816,,0.05447146526492608,32.15807028880021,30.30425402762967,,34.05991693255269,41.603330295315594,43.00063301553886,,44.8,45,45,45,45,-3.396669704684406,-1.9993669844611404,,-0.20000000000000284,,,,101325.0,,,,42.293054999999995,,,,6340.125575812338,5.247092450093257
97,3.897498639121956e-06,2.2267765752766954e-06,,3.392590163934439,0.1036105143919079,0.039347324738726715,,0.13009240439301234,38.43744439601513,36.62003313340282,,39.852306900826434,46.92999061393269,49.295892145868,,47.0,50,50,50,50,-3.070009386067312,-0.7041078541319976,,-3.0,,,,101325.0,,,,42.49469175,,,,6020.497175720686,3.8987332932544927
98,1.3863512483196655e-06,5.942666700908597e-07,,0.5581639344262423,0.08970012473797247,0.019826902008934208,,0.12804377239989043,41.410376594756706,39.990117189466766,,42.62345910375358,51.788221953247785,55.144222079732536,,49.7,55,55,55,55,-3.2117780467522152,0.1442220797325362,,-5.299999999999997,,,,101325.0,,,,43.0651515,,,,7244.356930044638,2.240594249858425
99,9.430832665465642e-06,9.533461469216501e-06,,10.098720930232561,0.12913716362543895,0.17648109818304483,,0.164443793942659,32.25145929023124,34.17176243263813,,33.96805279454184,21.424569262504576,21.04253690792667,,20.6,20,20,20,20,1.4245692625045763,1.0425369079266709,,0.6000000000000014,,,,101325.0,,,,40.190561249999995,,,,727.891425742174,9.334939285260088
100,1.060304610333453e-05,1.0782894307708313e-05,,12.267703488372101,0.13816993193711397,0.1707738737991005,,0.09127658078911169,31.340209909458444,32.70754681681455,,26.114346794872276,25.64557681662151,25.31707028500507,,25.3,25,25,25,25,0.6455768166215101,0.3170702850050695,,0.3000000000000007,,,,101325.0,,,,39.73257225,,,,1133.193557237329,9.830958796776194
101,1.1434331721040615e-05,1.1578311057105512e-05,,11.481606557377066,0.16550368611026972,0.18232995155633497,,0.16416772251933362,32.86249490830028,33.41999187514944,,33.452624008590874,30.095419511558795,29.945008093604134,,30.2,30,30,30,30,0.09541951155879502,-0.05499190639586615,,0.1999999999999993,,,,101325.0,,,,40.53911925,,,,1265.6820398988955,11.41728220669772
102,1.1206589843248237e-05,1.1362643290082706e-05,,12.665930232558136,0.15613946258483288,0.17224261652656783,,0.10500600132615547,31.73151170884457,32.31038486018469,,27.444786875609193,29.938805472030236,29.77330014043896,,30.4,30,30,30,30,-0.06119452796976432,-0.226699859561041,,0.3999999999999986,,,,101325.0,,,,39.666711,,,,1449.0765693978458,10.376793281682565
103,1.0423641430125137e-05,1.029966574715647e-05,,9.47570491803277,0.1428204018583923,0.13631374599434265,,0.1054439029841252,32.91755633894192,32.664172263037734,,31.83379285239982,33.8827350006092,33.98089973164748,,34.8,35,35,35,35,-1.1172649993907982,-1.019100268352517,,-0.20000000000000284,,,,101325.0,,,,40.939353000000004,,,,2425.341981281191,9.42372881330046
104,8.280962580154718e-06,7.453697098290266e-06,,4.888295081967229,0.1105615912797821,0.08816185372990881,,0.04320534647321997,33.83624722690047,32.90935625214198,,30.46731532497812,37.26163675339188,37.92773061701576,,40.5,40,40,40,40,-2.7383632466081167,-2.0722693829842385,,0.5,,,,101325.0,,,,41.93132475,,,,4761.175833031705,4.668206776229828
105,5.117489433369895e-06,3.562718532494246e-06,,3.4143934426229436,0.10515986741719907,0.0591451077131146,,0.06096639646663939,36.989823455116145,35.91369410809701,,36.56368205549973,41.4988979976454,43.225292419844564,,44.6,45,45,45,45,-3.5011020023545996,-1.774707580155436,,-0.3999999999999986,,,,101325.0,,,,42.238339499999995,,,,6130.203975604729,2.8354475451438703
106,1.948855672693689e-06,9.752946216269226e-07,,1.473901639344285,0.11027198298740205,0.036225979597741764,,0.1354848332885409,40.721931431899414,39.84612064116876,,41.53324714084343,46.829381777456774,49.501195519566814,,47.0,50,50,50,50,-3.170618222543226,-0.49880448043318637,,-3.0,,,,101325.0,,,,42.635533499999994,,,,5942.4970516934145,1.8986988229343167
107,6.570137572077876e-07,2.190087007677284e-07,,-0.04796721311476004,0.0914643031125173,0.01732313336709945,,0.11417843040627591,42.127042950345285,41.601923603466034,,42.93951939080716,51.38566334368848,55.237287108779604,,50.4,55,55,55,55,-3.6143366563115222,0.23728710877960424,,-4.600000000000001,,,,101325.0,,,,42.896952,,,,7846.286445228978,0.8495578479042805
