first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
29,4.464193009475267e-06,4.4663831097476715e-06,,4.08521986585366,0.04143075485579377,0.041521557303005475,,0.02583657759035481,29.600041289005333,29.618566794330533,,24.50977223433487,15.265609482435263,15.26557464854634,,15.3385365853659,14.9934146341463,14.9934146341463,14.9934146341463,14.9934146341463,0.27219484828896334,0.2721600144000398,,0.34512195121959977,,,,101325.0,,,,40.53,,,,800.0,3.9082337401145937
30,2.980059538300228e-06,2.9813623961628513e-06,,2.35372510869565,0.030756258700659237,0.030841934835575104,,0.022735134947620497,30.70439034682685,30.727379178002614,,29.84409870940082,10.230555329132482,10.230523436600082,,10.3267391304348,9.955,9.955,9.955,9.955,0.27555532913248193,0.27552343660008205,,0.37173913043480056,,,,101325.0,,,,40.53,,,,800.0,2.8373286061576515
31,2.99187626963964e-06,2.993211068020877e-06,,3.46511319791666,0.03084559939293637,0.030932992753848646,,0.04951322186151569,30.6939764073907,30.71736719554644,,33.14931899455095,10.274438645567189,10.274405377126813,,10.1904166666667,9.99916666666667,9.99916666666667,9.99916666666667,9.99916666666667,0.2752719789005198,0.2752387104601439,,0.19125000000003034,,,,101325.0,,,,40.53,,,,800.0,3.1491817695894606
32,2.989673739381391e-06,2.9909863672668213e-06,,3.69074122321428,0.03082989074572773,0.030915898970109545,,0.02726235144238931,30.696213671348886,30.719243579719834,,26.71451477521081,10.266205484527475,10.26617334149797,,10.3085714285714,9.99071428571428,9.99071428571428,9.99071428571428,9.99071428571428,0.27549119881319584,0.27545905578369023,,0.31785714285711997,,,,101325.0,,,,40.53,,,,800.0,2.9437688497868932
33,2.989098689511518e-06,2.990442022980222e-06,,1.81881369607843,0.03082368168981712,0.030911727945649628,,0.013305191131142311,30.696126292706218,30.71970665376492,,26.60106202700259,10.264191669491993,10.264157851940574,,10.136862745098,9.98901960784314,9.98901960784314,9.98901960784314,9.98901960784314,0.27517206164885266,0.2751382440974339,,0.14784313725485987,,,,101325.0,,,,40.53,,,,800.0,2.359362973910898
34,1.8133462874177354e-06,1.8138988326031123e-06,,1.33782890425532,0.021140916901560714,0.021203603230535408,,0.012809608873176124,31.83417264860456,31.85722506546083,,29.825610502620982,5.2587572335655715,5.258736998276658,,5.40851063829787,4.98,4.98,4.98,4.98,0.278757233565571,0.2787369982766572,,0.42851063829786984,,,,101325.0,,,,40.53,,,,800.0,1.7058479173949928
35,1.8083316994986157e-06,1.8088805476676824e-06,,1.98984372916667,0.021096418317872918,0.021158871871448312,,0.027769650489647937,31.839938977625742,31.86294525260321,,33.04270095412905,5.233363968545777,5.233343859055222,,5.08,4.95458333333333,4.95458333333333,4.95458333333333,4.95458333333333,0.27878063521244645,0.2787605257218919,,0.12541666666666984,,,,101325.0,,,,40.53,,,,800.0,1.8250019414490612
36,1.8122552119776643e-06,1.8128054183444116e-06,,1.41093077777778,0.02113139752730994,0.021193858467580186,,0.010453593010205063,31.83549210855773,31.858470006901683,,26.828731044972002,5.253228554359253,5.253208467192979,,5.21083333333333,4.97444444444444,4.97444444444444,4.97444444444444,4.97444444444444,0.27878410991481317,0.27876402274853973,,0.23638888888889031,,,,101325.0,,,,40.53,,,,800.0,1.597402039551396
37,1.8006459148143134e-06,1.8011893562992056e-06,,0.728889,0.021028138721154138,0.021090262581252364,,0.008996455249887687,31.84879231230046,31.871737633677192,,32.13169391674681,5.194348320681338,5.194328383599842,,5.18785714285714,4.91553571428571,4.91553571428571,4.91553571428571,4.91553571428571,0.2788126063956282,0.27879266931413227,,0.2723214285714297,,,,101325.0,,,,40.53,,,,800.0,1.523483351255025
38,1.8105335092343738e-06,1.811093714350149e-06,,0.89089259375,0.021114941424222582,0.02117860781975011,,0.00662581509770525,31.836986324103794,31.860423037020734,,26.849191442120727,5.244569587886733,5.244548648392387,,5.07875,4.9659375,4.9659375,4.9659375,4.9659375,0.27863208788673344,0.278611148392387,,0.11281250000000043,,,,101325.0,,,,40.53,,,,800.0,1.3372260119418122
